2020-02-04 19:26:41,전진센서,0
2020-02-04 19:26:42,전진센서,0
2020-02-04 19:26:42,전진센서,0
2020-02-04 19:26:43,전진센서,0
2020-02-04 19:26:44,전진센서,0
2020-02-04 19:26:44,전진센서,0
2020-02-04 19:26:45,전진센서,0
2020-02-04 19:26:46,전진센서,0
2020-02-04 19:26:46,전진센서,1
2020-02-04 19:26:48,전진센서,1
2020-02-04 19:26:48,전진센서,1
2020-02-04 19:26:49,전진센서,0
2020-02-04 19:26:50,전진센서,1
